Transcript	dNdS	pNpS	Mk_10pct
Manes.18G003300.1.v7.1	0.23496	2	-7.51208716377256
Manes.18G003400.19.v7.1	0.18288	0.75	-3.1010498687664
Manes.18G003500.3.v7.1	0.15351	0.333333333333333	-1.17141120013897
Manes.18G003600.3.v7.1	0.53963	1	-0.853121583307081
Manes.18G003700.1.v7.1	0.2953	1.2	-3.06366407043684
Manes.18G003801.1.v7.1	0.37608	1.16666666666667	-2.10217684180672
Manes.18G003900.2.v7.1	0.15885	2	-11.5904941768964
Manes.18G004000.1.v7.1	0.29727	4	-12.4557809398863
Manes.18G004100.1.v7.1	0.38512	1.66666666666667	-3.32765544938375
Manes.18G004200.2.v7.1	0.11118	0.5	-3.49721172872819
Manes.18G004300.1.v7.1	0.31269	1.875	-4.99635421663629
Manes.18G004400.2.v7.1	0.12942	1.14285714285714	-7.83060688345804
Manes.18G004500.1.v7.1	0.11683	1	-7.55944534794145
Manes.18G004600.4.v7.1	0.43235	1.5	-2.46941135653984
Manes.18G004700.1.v7.1	0.20565	0	1
Manes.18G004800.3.v7.1	0.20145	0.954545454545455	-3.73837406078657
Manes.18G004900.1.v7.1	1e-04	0.5	-4999
Manes.18G005000.1.v7.1	0.87862	4.33333333333333	-3.93197666036891
Manes.18G005100.2.v7.1	0.04925	0.966101694915254	-18.6162780693453
Manes.18G005400.3.v7.1	0.21715	0	1
Manes.18G005500.1.v7.1	0.17977	1.2	-5.67519608388496
Manes.18G005600.1.v7.1	0.17208	1.83333333333333	-9.65395939872925
Manes.18G005700.1.v7.1	0.24079	0	1
Manes.18G005800.2.v7.1	0.0999	0.25	-1.5025025025025
Manes.18G005900.1.v7.1	0.23797	1	-3.20221036265075
Manes.18G006000.1.v7.1	0.2015	2	-8.92555831265509
Manes.18G006100.1.v7.1	0.23978	2.5	-9.42622403870214
Manes.18G006300.3.v7.1	0.10734	1.33333333333333	-11.4215887211974
Manes.18G006400.1.v7.1	0.10177	0	1
Manes.18G006450.1.v7.1	0.10172	NA	NA
Manes.18G006525.1.v7.1	0.7153	0.333333333333333	0.53399506034764
Manes.18G006610.1.v7.1	0.32527	NA	NA
Manes.18G006650.1.v7.1	0.18028	0.5	-1.77346350122032
Manes.18G006700.1.v7.1	0.17423	1	-4.73953968891695
Manes.18G006720.1.v7.1	0.07398	1	-12.5171668018383
Manes.18G006830.1.v7.1	0.17042	1	-4.86785588545945
Manes.18G007100.2.v7.1	0.39192	1.66666666666667	-3.25256855140506
Manes.18G007160.2.v7.1	0.35185	6	-16.0527213301123
Manes.18G007270.1.v7.1	0.18292	Inf	-Inf
Manes.18G007300.1.v7.1	0.14017	0	1
Manes.18G007380.2.v7.1	0.14066	NA	NA
Manes.18G007433.1.v7.1	0.09385	0.333333333333333	-2.55176700408453
Manes.18G007490.2.v7.1	0.10645	4	-36.5763269140442
Manes.18G007566.2.v7.1	0.16592	NA	NA
Manes.18G007600.2.v7.1	0.0234	0.4	-16.0940170940171
Manes.18G007700.1.v7.1	0.18223	NA	NA
Manes.18G007701.1.v7.1	0.15493	2	-11.9090557025754
Manes.18G007800.5.v7.1	0.48631	0.6	-0.233780921634348
Manes.18G007801.2.v7.1	0.4524	0	1
Manes.18G007900.2.v7.1	0.2198	0	1
Manes.18G007901.1.v7.1	0.28716	3	-9.44713748432929
Manes.18G008000.2.v7.1	0.36156	NA	NA
Manes.18G008001.3.v7.1	0.36655	1.4	-2.81939708088937
Manes.18G008200.1.v7.1	0.28172	1.625	-4.7681385773108
Manes.18G008300.1.v7.1	0.23851	1	-3.19269632300532
Manes.18G008400.1.v7.1	0.52081	0.666666666666667	-0.280057346569127
Manes.18G008500.1.v7.1	0.21289	NA	NA
Manes.18G008600.1.v7.1	0.13215	1.5	-10.3507377979569
Manes.18G008800.1.v7.1	0.33751	1	-1.96287517406892
Manes.18G008900.1.v7.1	0.19821	0.0833333333333333	0.579570489211779
Manes.18G009000.2.v7.1	0.36455	0.2	0.451378411740502
Manes.18G009100.2.v7.1	0.23815	1	-3.19903422212891
Manes.18G009200.9.v7.1	0.08033	0	1
Manes.18G009400.6.v7.1	0.11597	0	1
Manes.18G009500.9.v7.1	0.04289	0.5	-10.6577290743763
Manes.18G009600.1.v7.1	0.26612	1.33333333333333	-4.0102710556641
Manes.18G009700.1.v7.1	0.31532	0.5	-0.585690726880629
Manes.18G009900.6.v7.1	0.19426	0.2	-0.0295480284155256
Manes.18G010000.1.v7.1	0.45045	Inf	-Inf
Manes.18G010101.1.v7.1	0.14165	NA	NA
Manes.18G010200.1.v7.1	0.22095	0.5	-1.26295541977823
Manes.18G010300.1.v7.1	0.43131	1	-1.3185180032923
Manes.18G010400.1.v7.1	0.07502	NA	NA
Manes.18G010488.1.v7.1	0.24494	3	-11.2478974442721
Manes.18G010576.1.v7.1	0.84589	NA	NA
Manes.18G010664.1.v7.1	0.20398	NA	NA
Manes.18G010700.1.v7.1	0.04495	Inf	-Inf
Manes.18G010752.1.v7.1	0.31419	NA	NA
Manes.18G010800.3.v7.1	0.2733	0.857142857142857	-2.13627097381214
Manes.18G010907.1.v7.1	0.65074	1	-0.536712050895903
Manes.18G011016.1.v7.1	0.58342	3.33333333333333	-4.71343686080924
Manes.18G011100.1.v7.1	0.27837	1	-2.59234112871358
Manes.18G011104.1.v7.1	0.23306	0	1
Manes.18G011107.1.v7.1	0.30394	NA	NA
Manes.18G011114.1.v7.1	0.28973	0.666666666666667	-1.30099287842704
Manes.18G011128.1.v7.1	0.64307	1.66666666666667	-1.59173444052229
Manes.18G011135.1.v7.1	0.10016	0	1
Manes.18G011200.1.v7.1	0.29664	0	1
Manes.18G011300.1.v7.1	0.28054	3	-9.69366222285592
Manes.18G011500.5.v7.1	0.67167	1	-0.488826358181845
Manes.18G011700.1.v7.1	0.1056	2	-17.9393939393939
Manes.18G011800.2.v7.1	1e-04	0	1
Manes.18G011966.1.v7.1	0.47273	2.5	-4.28843102828253
Manes.18G012007.1.v7.1	0.41229	1.5	-2.63821581896238
Manes.18G012100.2.v7.1	0.4126	NA	NA
Manes.18G012107.1.v7.1	0.38494	NA	NA
Manes.18G012114.1.v7.1	0.42566	0	1
Manes.18G012121.1.v7.1	0.92541	0	1
Manes.18G012128.1.v7.1	0.23773	3	-11.6193580953182
Manes.18G012135.1.v7.1	0.38792	0.666666666666667	-0.718567402213516
Manes.18G012200.1.v7.1	0.04117	1	-23.2895312120476
Manes.18G012300.3.v7.1	0.12074	1.6	-12.2516150405831
Manes.18G012500.3.v7.1	0.18583	0.625	-2.36328902760588
Manes.18G012600.1.v7.1	0.23432	0.4	-0.707067258449983
Manes.18G012700.1.v7.1	0.16265	0.214285714285714	-0.317465196961045
Manes.18G012800.1.v7.1	0.21521	0.142857142857143	0.336196538928753
Manes.18G013000.1.v7.1	0.41372	0.875	-1.11495697573238
Manes.18G013100.1.v7.1	0.5168	1.8	-2.48297213622291
Manes.18G013200.1.v7.1	0.08913	NA	NA
Manes.18G013300.1.v7.1	0.35992	0.666666666666667	-0.852263465955398
Manes.18G013400.1.v7.1	0.2133	1	-3.6882325363338
Manes.18G013500.1.v7.1	0.52172	Inf	-Inf
Manes.18G013600.1.v7.1	0.10678	0	1
Manes.18G013740.1.v7.1	0.77803	1	-0.285297482102232
Manes.18G013820.1.v7.1	2	NA	NA
Manes.18G013860.1.v7.1	0.80501	1	-0.242220593533
Manes.18G013900.1.v7.1	0.07447	NA	NA
Manes.18G014000.3.v7.1	0.08568	0.444444444444444	-4.18726008922087
Manes.18G014100.1.v7.1	0.6926	1	-0.443834825295986
Manes.18G014200.2.v7.1	0.20194	4	-18.8078637218976
Manes.18G014301.1.v7.1	0.2308	0.666666666666667	-1.88850375505488
Manes.18G014400.3.v7.1	0.49881	1.8	-2.60858844048836
Manes.18G014500.3.v7.1	0.47399	0.3	0.36707525475221
Manes.18G014600.2.v7.1	0.30117	1	-2.32038383637148
Manes.18G014700.4.v7.1	0.26697	0.5	-0.872869610817695
Manes.18G014800.2.v7.1	0.31092	1.66666666666667	-4.3604356962134
Manes.18G014900.1.v7.1	0.10161	0	1
Manes.18G015100.3.v7.1	0.13262	NA	NA
Manes.18G015150.1.v7.1	0.02142	0	1
Manes.18G015200.3.v7.1	0.31463	1.6	-4.08533833391603
Manes.18G015300.1.v7.1	0.09581	1	-9.43732387015969
Manes.18G015400.1.v7.1	0.14553	0.423076923076923	-1.90714576428862
Manes.18G015700.2.v7.1	0.39306	0.692307692307692	-0.761328276364148
Manes.18G015800.1.v7.1	0.06767	0.5	-6.38879858135067
Manes.18G015900.4.v7.1	0.30833	1.1	-2.56760613628255
Manes.18G016000.1.v7.1	0.52531	1	-0.903637851935048
Manes.18G016100.1.v7.1	0.39685	1.76470588235294	-3.44678312297578
Manes.18G016201.1.v7.1	0.11623	0.4	-2.44145229286759
Manes.18G016300.2.v7.1	0.123	0.833333333333333	-5.7750677506775
Manes.18G016324.3.v7.1	0.30019	0	1
Manes.18G016336.1.v7.1	1e-04	0	1
Manes.18G016348.1.v7.1	0.56218	NA	NA
Manes.18G016360.1.v7.1	0.42386	NA	NA
Manes.18G016450.1.v7.1	0.87454	3	-2.43037482562261
Manes.18G016500.2.v7.1	1e-04	0	1
Manes.18G016700.1.v7.1	0.25096	0.461538461538462	-0.839091733895688
Manes.18G016750.1.v7.1	0.07111	0	1
Manes.18G016775.1.v7.1	1e-04	NA	NA
Manes.18G016800.3.v7.1	0.48957	2.28571428571429	-3.66882015996546
Manes.18G017000.2.v7.1	0.07111	0	1
Manes.18G017100.1.v7.1	0.19756	0.636363636363636	-2.22111579451122
Manes.18G017200.1.v7.1	0.26304	0.857142857142857	-2.25860271115745
Manes.18G017300.3.v7.1	0.445	1	-1.24719101123596
Manes.18G017750.1.v7.1	0.23375	NA	NA
Manes.18G017800.1.v7.1	0.08541	0.466666666666667	-4.46384108027944
Manes.18G017901.1.v7.1	0.3418	Inf	-Inf
Manes.18G018000.5.v7.1	0.30047	4	-12.31247711918
Manes.18G018100.1.v7.1	0.13344	0.512820512820513	-2.84307938264773
Manes.18G018200.2.v7.1	0.13726	0.8	-4.82835494681626
Manes.18G018300.1.v7.1	0.17489	0.333333333333333	-0.905959936722128
Manes.18G018400.1.v7.1	0.13853	0.5	-2.60932649967516
Manes.18G018500.1.v7.1	1e-04	0	1
Manes.18G018800.1.v7.1	0.1226	0.181818181818182	-0.483019427554502
Manes.18G018900.3.v7.1	0.14414	0.727272727272727	-4.04559960644323
Manes.18G019000.2.v7.1	0.14047	1	-6.11895778458034
Manes.18G019200.1.v7.1	0.15427	1.2	-6.77857003954106
Manes.18G019300.5.v7.1	0.09256	0.285714285714286	-2.08680083960983
Manes.18G019400.1.v7.1	0.23184	2.22222222222222	-8.58515451269074
Manes.18G019525.2.v7.1	0.09063	0.8	-7.8270991945272
Manes.18G019650.1.v7.1	0.47942	0.8	-0.668682991948605
Manes.18G019900.3.v7.1	0.18574	0.714285714285714	-2.84562137550185
Manes.18G020000.1.v7.1	0.28819	1	-2.46993303029252
Manes.18G020100.2.v7.1	0.33847	1.75	-4.17032528732236
Manes.18G020112.1.v7.1	0.20081	0.5	-1.48991584084458
Manes.18G020118.1.v7.1	0.26212	3.25	-11.3989012665955
Manes.18G020124.1.v7.1	0.1487	1	-5.72494956287828
Manes.18G020130.4.v7.1	0.16446	1	-5.08050589809072
Manes.18G020142.1.v7.1	0.55064	0	1
Manes.18G020166.1.v7.1	0.34585	Inf	-Inf
Manes.18G020332.1.v7.1	0.24254	1.2	-3.94763750309227
Manes.18G020500.8.v7.1	0.26198	0.5	-0.908542636842507
Manes.18G020600.2.v7.1	0.26887	1.66666666666667	-5.1987825591054
Manes.18G020700.1.v7.1	0.17213	1.14285714285714	-5.63950004564655
Manes.18G020800.2.v7.1	0.17188	1	-4.81801256690714
Manes.18G020900.3.v7.1	0.08107	0.220588235294118	-1.7209600998411
Manes.18G021000.2.v7.1	0.65179	1	-0.534236487212139
Manes.18G021006.6.v7.1	0.22968	0.666666666666667	-1.90258910948566
Manes.18G021012.1.v7.1	0.26686	1.5	-4.62092482949861
Manes.18G021018.1.v7.1	0.0232	0.142857142857143	-5.1576354679803
Manes.18G021101.2.v7.1	2	1	0.5
Manes.18G021151.2.v7.1	0.26397	0.4	-0.515323711027768
Manes.18G021200.1.v7.1	0.27303	2	-6.32520235871516
Manes.18G021301.1.v7.1	0.02323	0	1
Manes.18G021400.1.v7.1	0.3967	0.2	0.495840685656668
Manes.18G021401.1.v7.1	0.53948	NA	NA
Manes.18G021500.1.v7.1	0.42395	1.33333333333333	-2.14502496363564
Manes.18G021506.1.v7.1	0.2287	0.538461538461538	-1.35444485553799
Manes.18G021512.1.v7.1	0.26949	0.777777777777778	-1.88610997728219
Manes.18G021518.1.v7.1	0.30244	3.5	-10.5725433143764
Manes.18G021600.1.v7.1	0.14422	0.5625	-2.90029122174456
Manes.18G021700.5.v7.1	0.27804	0.909090909090909	-2.26964073187638
Manes.18G021800.2.v7.1	0.23598	1.42857142857143	-5.0537817974889
Manes.18G022000.1.v7.1	0.13895	1	-6.19683339330695
Manes.18G022100.1.v7.1	0.31151	1	-2.21016981798337
Manes.18G022200.4.v7.1	0.36643	0.0714285714285714	0.805068986085824
Manes.18G022300.1.v7.1	0.2897	1	-2.45184673800483
Manes.18G022500.2.v7.1	0.24515	0.25	-0.0197838058331634
Manes.18G022600.2.v7.1	0.22797	0.5	-1.19327104443567
Manes.18G022700.1.v7.1	0.24239	2.2	-8.07628202483601
Manes.18G022800.1.v7.1	0.2887	1	-2.46380325597506
Manes.18G022950.1.v7.1	0.24385	0.307692307692308	-0.261809750634849
Manes.18G023000.1.v7.1	0.40786	2.25	-4.51659883293287
Manes.18G023100.4.v7.1	0.27581	0.6	-1.1754106087524
Manes.18G023300.9.v7.1	0.34079	4	-10.7374336101411
Manes.18G023400.1.v7.1	0.52619	2.06666666666667	-2.92760536434875
Manes.18G023700.1.v7.1	0.34948	0.846153846153846	-1.42117959870049
Manes.18G023800.1.v7.1	0.17603	0.454545454545455	-1.58220447960833
Manes.18G023900.1.v7.1	0.14568	0.9	-5.17792421746293
Manes.18G024000.1.v7.1	0.03319	0.285714285714286	-7.60844488443164
Manes.18G024300.1.v7.1	0.09229	0	1
Manes.18G025000.1.v7.1	0.24564	0.823529411764706	-2.35258676015594
Manes.18G025026.1.v7.1	0.23238	0.666666666666667	-1.86886421665663
Manes.18G025052.2.v7.1	0.24441	NA	NA
Manes.18G025100.1.v7.1	0.56318	5.66666666666667	-9.06191034246008
Manes.18G025130.1.v7.1	0.26815	1.5	-4.59388402013798
Manes.18G025182.1.v7.1	0.4038	0	1
Manes.18G025300.2.v7.1	0.11638	0	1
Manes.18G025400.3.v7.1	0.9533	0.666666666666667	0.300674848770936
Manes.18G025570.1.v7.1	0.12381	0.111111111111111	0.102567554227357
Manes.18G025600.1.v7.1	0.31687	1	-2.15586833717297
Manes.18G025666.1.v7.1	0.09859	NA	NA
Manes.18G025800.1.v7.1	0.15986	4	-24.0218941573877
Manes.18G025940.1.v7.1	0.52193	0.6	-0.149579445519514
Manes.18G025970.1.v7.1	0.13171	0	1
Manes.18G026200.2.v7.1	0.21887	Inf	-Inf
Manes.18G026280.1.v7.1	0.42546	NA	NA
Manes.18G026310.1.v7.1	0.23412	Inf	-Inf
Manes.18G026370.1.v7.1	0.23513	1	-3.25296644409476
Manes.18G026480.1.v7.1	0.30103	1.3	-3.31850646115005
Manes.18G026500.1.v7.1	0.29597	0.857142857142857	-1.89604641397053
Manes.18G026540.1.v7.1	2	NA	NA
Manes.18G026600.2.v7.1	0.28052	1	-2.56480821331812
Manes.18G026650.1.v7.1	0.242	1.44444444444444	-4.96877869605141
Manes.18G026700.6.v7.1	0.18887	1.28571428571429	-5.80740342941859
Manes.18G026880.1.v7.1	0.27582	NA	NA
Manes.18G026900.1.v7.1	0.09868	0	1
Manes.18G027000.4.v7.1	0.23484	0.545454545454545	-1.32266456078413
Manes.18G027050.1.v7.1	0.22571	1.66666666666667	-6.38410644927859
Manes.18G027150.2.v7.1	0.68667	1	-0.45630361017665
Manes.18G027300.4.v7.1	0.28274	0.857142857142857	-2.03155852423731
Manes.18G027700.4.v7.1	0.65014	2.8	-3.30676469683453
Manes.18G027800.4.v7.1	0.12121	0.5	-3.1250721887633
Manes.18G027900.1.v7.1	0.12201	1.5	-11.2940742562085
Manes.18G027901.1.v7.1	0.09168	0.8	-7.7260034904014
Manes.18G028100.1.v7.1	0.43427	2	-3.60542980173625
Manes.18G028166.1.v7.1	0.64972	3	-3.61737363787478
Manes.18G028200.1.v7.1	0.64577	2.125	-2.29064527618192
Manes.18G028300.1.v7.1	0.09443	Inf	-Inf
Manes.18G028301.1.v7.1	0.09734	1	-9.27326895418122
Manes.18G028401.1.v7.1	0.41726	2	-3.79317451948425
Manes.18G028433.2.v7.1	0.08054	NA	NA
Manes.18G028500.2.v7.1	0.07694	0	1
Manes.18G028800.1.v7.1	0.18237	1.11111111111111	-5.09262000938263
Manes.18G028900.3.v7.1	0.22302	1	-3.48390278898753
Manes.18G028970.1.v7.1	0.13269	NA	NA
Manes.18G029000.1.v7.1	0.14135	0.857142857142857	-5.06397493557026
Manes.18G029100.1.v7.1	0.47796	1.05555555555556	-1.20846002919818
Manes.18G029200.3.v7.1	0.11308	1.5	-12.26494517156
Manes.18G029300.1.v7.1	0.09681	0.428571428571429	-3.42693346319005
Manes.18G029500.1.v7.1	0.57861	2.66666666666667	-3.60874624819251
Manes.18G029600.1.v7.1	0.15242	0.375	-1.46030704631938
Manes.18G029700.1.v7.1	0.05428	0.666666666666667	-11.2819945959224
Manes.18G029800.1.v7.1	0.23335	2	-7.57081637025927
Manes.18G029900.5.v7.1	0.1743	0.545454545454545	-2.12940071976216
Manes.18G030000.1.v7.1	0.13134	0.666666666666667	-4.0758844728694
Manes.18G030100.1.v7.1	0.14333	0.875	-5.10479313472406
Manes.18G030200.3.v7.1	0.02702	0.166666666666667	-5.16827041697509
Manes.18G030500.1.v7.1	0.10072	0.75	-6.44638602065131
Manes.18G030600.1.v7.1	0.55302	1	-0.808252866080793
Manes.18G030800.1.v7.1	0.26527	0.333333333333333	-0.256581344793354
Manes.18G030900.1.v7.1	0.13727	0.4	-1.91396517811612
Manes.18G031000.7.v7.1	0.46717	1	-1.14054840850226
Manes.18G031300.2.v7.1	0.15743	0	1
Manes.18G031400.3.v7.1	0.31787	0.916666666666667	-1.88377848386657
Manes.18G031600.1.v7.1	0.37697	0.6	-0.591638591930392
Manes.18G031800.1.v7.1	1.27876	1.14285714285714	0.106277063047687
Manes.18G031900.1.v7.1	0.41776	2.4	-4.74492531597089
Manes.18G031933.1.v7.1	2	0.384615384615385	0.807692307692307
Manes.18G032000.1.v7.1	0.51442	1.2	-1.33272423311691
Manes.18G032100.1.v7.1	0.43759	2.33333333333333	-4.33223641612772
Manes.18G032200.2.v7.1	0.24281	0	1
Manes.18G032300.4.v7.1	0.22134	0.75	-2.38845215505557
Manes.18G032400.2.v7.1	0.37084	2.75	-6.41559702297487
Manes.18G032500.1.v7.1	0.69556	2	-1.87538098798091
Manes.18G032600.2.v7.1	0.40846	1.5	-2.67233021593302
Manes.18G032700.1.v7.1	0.2589	0.5	-0.931247585940517
Manes.18G032800.2.v7.1	0.10118	1.57142857142857	-14.5310196820377
Manes.18G032865.2.v7.1	0.31826	NA	NA
Manes.18G032900.1.v7.1	0.21935	0.6	-1.7353544563483
Manes.18G032998.1.v7.1	2	NA	NA
Manes.18G033000.1.v7.1	0.30858	2	-5.48130144533022
Manes.18G033100.1.v7.1	1e-04	0	1
Manes.18G033131.1.v7.1	0.1916	NA	NA
Manes.18G033200.1.v7.1	0.36286	1	-1.75588381193849
Manes.18G033264.1.v7.1	0.13585	NA	NA
Manes.18G033422.1.v7.1	0.09845	0.916666666666667	-8.31098696461825
Manes.18G033444.1.v7.1	0.26026	1.36363636363636	-4.2395157290262
Manes.18G033500.2.v7.1	0.24695	0.75	-2.03705203482486
Manes.18G033530.2.v7.1	0.50139	NA	NA
Manes.18G033700.2.v7.1	0.29223	1.4	-3.79074701433802
Manes.18G033800.2.v7.1	0.64744	2	-2.08908933646361
Manes.18G033900.1.v7.1	0.06397	0.555555555555556	-7.68462647421535
Manes.18G034000.6.v7.1	0.29266	4	-12.667737306089
Manes.18G034200.1.v7.1	0.31027	0.565217391304348	-0.821695269617907
Manes.18G034266.1.v7.1	0.41953	Inf	-Inf
Manes.18G034400.1.v7.1	0.26171	0.4	-0.528409308012686
Manes.18G034500.1.v7.1	0.19865	1.14285714285714	-4.75311926935384
Manes.18G034700.1.v7.1	2	1	0.5
Manes.18G034800.1.v7.1	0.35838	2.33333333333333	-5.51077999144297
Manes.18G034822.1.v7.1	0.21729	0.428571428571429	-0.972347685449993
Manes.18G034900.2.v7.1	0.14766	0.230769230769231	-0.562841871659427
Manes.18G035000.3.v7.1	0.14009	1	-6.13826825612107
Manes.18G035300.1.v7.1	0.10044	0.272727272727273	-1.71532529597046
Manes.18G035322.1.v7.1	0.48354	1.69230769230769	-2.4998297810061
Manes.18G035400.1.v7.1	0.72172	0.888888888888889	-0.231625684322021
Manes.18G035500.4.v7.1	0.20029	0.545454545454545	-1.7233239076067
Manes.18G035600.1.v7.1	0.40944	7	-16.0965220789371
Manes.18G035700.5.v7.1	0.57885	1.625	-1.80729031700786
Manes.18G036200.1.v7.1	2	0	1
Manes.18G036400.1.v7.1	0.18714	0.5	-1.67179651597734
Manes.18G036600.1.v7.1	0.13411	1.125	-7.38863619416897
Manes.18G036700.1.v7.1	0.10264	0.411764705882353	-3.01173719682729
Manes.18G036800.3.v7.1	0.48067	1.58823529411765	-2.30421140099788
Manes.18G036900.1.v7.1	0.15108	0.8	-4.2952078369076
Manes.18G037000.1.v7.1	0.34183	1.75	-4.11950384694146
Manes.18G037200.1.v7.1	0.22774	0	1
Manes.18G037400.1.v7.1	0.12246	0.25	-1.04148293320268
Manes.18G037500.2.v7.1	0.3471	1.6	-3.60962258715068
Manes.18G037600.2.v7.1	0.45888	1.6	-2.48675034867503
Manes.18G037700.3.v7.1	0.33872	1.75	-4.16650921114785
Manes.18G038000.1.v7.1	0.2321	2.33333333333333	-9.05313801522331
Manes.18G038100.1.v7.1	0.42123	1.66666666666667	-2.95666658753334
Manes.18G038200.3.v7.1	0.20977	0.8	-2.81370071983601
Manes.18G038300.1.v7.1	0.37167	1.16666666666667	-2.13898530058027
Manes.18G038500.3.v7.1	0.29041	0.666666666666667	-1.29560506410477
Manes.18G038600.1.v7.1	0.11459	0	1
Manes.18G038701.1.v7.1	0.17769	2	-10.2555574314818
Manes.18G038800.2.v7.1	1.02644	Inf	-Inf
Manes.18G039100.2.v7.1	0.20448	1	-3.89045383411581
Manes.18G039400.1.v7.1	0.08667	0.333333333333333	-2.84600592284912
Manes.18G039500.2.v7.1	0.19978	0	1
Manes.18G039601.1.v7.1	0.46226	3	-5.48985419460909
Manes.18G039700.3.v7.1	0.36763	4	-9.88050485542529
Manes.18G039900.2.v7.1	0.28712	0.9	-2.13457787684592
Manes.18G040100.1.v7.1	0.24329	0.714285714285714	-1.93594358290811
Manes.18G040300.1.v7.1	0.37638	Inf	-Inf
Manes.18G040400.1.v7.1	0.16087	NA	NA
Manes.18G040500.1.v7.1	0.16218	0.5	-2.0829942039709
Manes.18G040600.1.v7.1	0.09846	0.5	-4.07820434694292
Manes.18G040700.1.v7.1	0.22763	3	-12.1792821684312
Manes.18G040800.1.v7.1	0.19998	0.333333333333333	-0.666833350001665
Manes.18G041000.1.v7.1	0.29307	1	-2.41215409287883
Manes.18G041100.1.v7.1	0.15524	0.5	-2.22081937644937
Manes.18G041200.2.v7.1	0.20174	NA	NA
Manes.18G041400.5.v7.1	0.15047	0.888888888888889	-4.90741602238911
Manes.18G041500.1.v7.1	0.32528	1.66666666666667	-4.12379078537466
Manes.18G041600.1.v7.1	0.26734	0	1
Manes.18G041700.1.v7.1	0.13308	0.666666666666667	-4.00951808436029
Manes.18G041900.2.v7.1	0.39332	0.888888888888889	-1.25996361458581
Manes.18G042000.1.v7.1	0.23683	2.5	-9.55609508930456
Manes.18G042200.1.v7.1	0.34613	1.7	-3.91144945540693
Manes.18G042300.1.v7.1	0.3151	1	-2.17359568390987
Manes.18G042600.5.v7.1	1.04434	1	0.042457437233085
Manes.18G042700.1.v7.1	0.36048	1	-1.77407900577008
Manes.18G042900.2.v7.1	1.03092	2	-0.940014744112055
Manes.18G043000.2.v7.1	1.58071	3	-0.897881331806593
Manes.18G043100.1.v7.1	0.12111	1.5	-11.385434728759
Manes.18G043200.1.v7.1	0.14198	0.6	-3.22594731652345
Manes.18G043300.1.v7.1	0.22619	0.333333333333333	-0.47368731302592
Manes.18G043400.1.v7.1	0.22594	0.714285714285714	-2.16139556645886
Manes.18G043500.1.v7.1	0.19341	1.14285714285714	-4.90898683034559
Manes.18G043600.1.v7.1	0.7912	3	-2.79170879676441
Manes.18G043700.1.v7.1	0.26384	1	-2.7901758641601
Manes.18G043800.1.v7.1	0.13687	0.363636363636364	-1.65680107866124
Manes.18G044100.1.v7.1	0.32952	0.25	0.24132070890993
Manes.18G044200.1.v7.1	0.11262	0.375	-2.32978156632925
Manes.18G044300.1.v7.1	0.19564	0.545454545454545	-1.78805226668649
Manes.18G044500.1.v7.1	0.3868	1.4	-2.61944157187177
Manes.18G044600.1.v7.1	0.08073	1	-11.386968908708
Manes.18G044700.1.v7.1	0.18631	1.66666666666667	-7.94566403664146
Manes.18G044866.1.v7.1	0.03985	0	1
Manes.18G044932.1.v7.1	0.12039	0.333333333333333	-1.76877924523077
Manes.18G045000.1.v7.1	0.39868	5	-11.5413865756998
Manes.18G045100.1.v7.1	0.21473	3	-12.9710333907698
Manes.18G045200.1.v7.1	0.13117	0	1
Manes.18G045300.1.v7.1	0.53625	0	1
Manes.18G045600.1.v7.1	0.48527	2.5	-4.15177117893132
Manes.18G045800.1.v7.1	0.10514	0	1
Manes.18G045900.6.v7.1	0.34341	1	-1.91197111324656
Manes.18G046100.1.v7.1	0.03045	0.333333333333333	-9.94690749863162
Manes.18G046200.1.v7.1	0.16127	0.6	-2.72046877906616
Manes.18G046300.1.v7.1	0.22136	0.166666666666667	0.247078665221056
Manes.18G046500.1.v7.1	0.49913	1.25	-1.50435758219302
Manes.18G046600.1.v7.1	0.23766	1.81818181818182	-6.65034847337297
Manes.18G046700.2.v7.1	0.12689	0.555555555555556	-3.37824537438377
Manes.18G046900.3.v7.1	0.09905	1	-9.09591115598183
Manes.18G047000.1.v7.1	0.07297	0	1
Manes.18G047100.1.v7.1	0.24545	1.22222222222222	-3.97951608157352
Manes.18G047400.1.v7.1	0.2487	0.307692307692308	-0.237202684729827
Manes.18G047500.1.v7.1	0.21243	1	-3.70743303676505
Manes.18G047600.7.v7.1	0.12239	0.571428571428571	-3.66891552764581
Manes.18G047700.1.v7.1	0.25946	3	-10.5624759115085
Manes.18G047800.1.v7.1	0.25514	1.1	-3.31135846985969
Manes.18G047900.3.v7.1	0.26697	3	-10.2372176649062
Manes.18G048000.1.v7.1	0.1259	0.2	-0.588562351072279
Manes.18G048100.3.v7.1	0.14495	1	-5.89893066574681
Manes.18G048200.2.v7.1	0.89267	Inf	-Inf
Manes.18G048300.1.v7.1	0.15802	1	-5.32831287178838
Manes.18G048400.1.v7.1	0.07647	2	-25.1540473388257
Manes.18G048500.2.v7.1	0.19623	0.75	-2.82204555878306
Manes.18G048600.1.v7.1	0.23586	2	-7.47960654625625
Manes.18G048800.1.v7.1	0.54229	0	1
Manes.18G048900.2.v7.1	0.12052	3	-23.8921340856289
Manes.18G049100.1.v7.1	0.49572	0.5	-0.00863390623739213
Manes.18G049200.3.v7.1	0.59306	3	-4.0585101001585
