Transcript	Total_SNPs	NonSyn_MAF0.01	NonSyn_MAF0.05	Del_MAF0.01	Del_MAF0.05	Nonsyn_Maf1_resid	Nonsyn_Maf5_resid	Del_Maf1_resid	Del_Maf5_resid
Manes.16G111400.1.v7.1	49	26	3	1	0	-0.498667080061801	-1.92763725427516	-0.25793807366207	-0.592988103923973
Manes.16G111600.4.v7.1	35	26	4	1	0	1.2241135059973	-0.90621506899345	-0.0881074570902171	-0.455449181515655
Manes.16G111700.2.v7.1	31	18	8	0	0	0.212943469986174	0.0970479211308368	-0.549960889423842	-0.416153429400449
Manes.16G111801.1.v7.1	8	5	0	0	0	0.60022952340972	-0.0721693140271222	-0.270956251059864	-0.190207184682557
Manes.16G111900.1.v7.1	51	19	5	2	0	-2.06038125902902	-1.66303243233392	0.228177908014939	-0.612637128621789
Manes.16G112000.1.v7.1	11	6	0	1	0	0.418984405387085	-0.249971673815513	0.203028393254027	-0.219678298961391
Manes.16G112100.1.v7.1	29	16	3	0	0	0.083212546059592	-0.742150401608696	-0.525699224493408	-0.396505686594944
Manes.16G112200.16.v7.1	17	3	0	0	0	-0.883105474066054	-0.605578170859879	-0.380131188406164	-0.278620500306156
Manes.16G112500.1.v7.1	6	3	1	0	0	0.470496351396183	0.237912778120342	-0.246695151749568	-0.17055974848132
Manes.16G112600.2.v7.1	96	62	26	11	6	0.482954207178275	-0.30752915737207	4.27752233223226	4.29212658733209
Manes.16G112700.6.v7.1	10	1	0	0	0	-0.397560820826341	-0.190704226365324	-0.295217335325258	-0.209854597964164
Manes.16G112900.1.v7.1	8	5	3	0	0	0.60022952340972	0.502472327197837	-0.270956251059864	-0.190207184682557
Manes.16G113000.1.v7.1	13	4	1	0	0	-0.202962054789848	-0.176960083783471	-0.331608960276454	-0.23932569557121
Manes.16G113100.2.v7.1	14	4	2	1	1	-0.326015648306584	-0.0446815291702151	0.16663601224939	0.641682189204407
Manes.16G113200.10.v7.1	50	26	22	4	3	-0.621723438913955	1.65270342267905	1.26110080489225	2.06985374012865
Manes.16G113400.1.v7.1	8	5	1	0	0	0.60022952340972	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.16G113700.3.v7.1	24	11	3	0	0	-0.241114653291737	-0.445809027425294	-0.465045531592115	-0.347386642481957
Manes.16G113800.3.v7.1	32	16	4	1	0	-0.285946110800403	-0.728406414417731	-0.0517155864738236	-0.425977332345392
Manes.16G113900.2.v7.1	40	19	10	0	0	-0.706621552955203	-0.0532660416172405	-0.6591401131674	-0.504569468752706
Manes.16G114100.4.v7.1	21	12	8	0	0	0.315962880364379	0.689725682953655	-0.428653576570107	-0.317915383354204
Manes.16G114133.1.v7.1	8	7	2	0	0	0.976082455739507	0.310924057554923	-0.270956251059864	-0.190207184682557
Manes.16G114250.1.v7.1	5	5	1	0	0	0.969406365424074	0.297180899075233	-0.234564592629364	-0.160736018834529
Manes.16G114300.1.v7.1	77	52	19	1	1	0.941789174238476	-0.52226819802908	-0.597622120968794	0.0227787862994001
Manes.16G114500.1.v7.1	6	3	2	0	0	0.470496351396183	0.429460746726116	-0.246695151749568	-0.17055974848132
Manes.16G114800.2.v7.1	11	4	2	0	0	0.043144687822716	0.13312065433957	-0.307347875639309	-0.219678298961391
Manes.16G114900.3.v7.1	56	37	15	0	0	0.707085325414549	-0.0438150947828189	-0.853246260283013	-0.661760499152474
Manes.16G115100.2.v7.1	27	10	4	0	0	-0.798200409834257	-0.432065020148224	-0.501437672977384	-0.376858020031703
Manes.16G115300.1.v7.1	31	13	5	0	0	-0.726654633342604	-0.477588962626304	-0.549960889423842	-0.416153429400449
Manes.16G115400.1.v7.1	34	11	4	3	2	-1.47170402639722	-0.846945127646157	0.944785346148636	1.33606902058371
Manes.16G115500.1.v7.1	22	7	4	0	0	-0.746689854870823	-0.135728253498415	-0.440784210085892	-0.327739125206285
Manes.16G115700.3.v7.1	30	14	7	1	1	-0.415677735121777	-0.0352299391518229	-0.027454370255394	0.484496642944297
Manes.16G115800.1.v7.1	14	6	4	1	1	0.0498226544096161	0.338410527609408	0.16663601224939	0.641682189204407
Manes.16G115900.1.v7.1	19	12	3	0	0	0.56207175996897	-0.149472111127017	-0.404392356366825	-0.298267927319099
Manes.16G116100.1.v7.1	24	10	6	0	0	-0.429034065528166	0.128827662165105	-0.465045531592115	-0.347386642481957
Manes.16G116200.1.v7.1	21	11	2	1	0	0.128044030372818	-0.459553204297234	0.0817211504817333	-0.317915383354204
Manes.16G116300.1.v7.1	58	27	17	1	0	-1.41829474693622	0.220744808845078	-0.367117911695184	-0.681410195678964
Manes.16G116400.1.v7.1	8	5	4	0	0	0.60022952340972	0.694022744237145	-0.270956251059864	-0.190207184682557
Manes.16G116600.3.v7.1	23	13	7	1	1	0.257775064058013	0.379640822052408	0.0574598847835896	0.553264337611062
Manes.16G116700.1.v7.1	24	16	8	0	0	0.698482990570407	0.511920177019114	-0.465045531592115	-0.347386642481957
Manes.16G116900.1.v7.1	1	1	0	0	0	0.709934174630106	0.342706286302821	-0.186042257364319	-0.121440995726888
Manes.16G117000.1.v7.1	12	1	0	0	0	-0.643670937940668	-0.309239156392796	-0.319478416779954	-0.22950199777024
Manes.16G117200.1.v7.1	15	4	3	1	1	-0.449069697213344	0.0875967914521477	0.154505264350549	0.631857835182872
Manes.16G117300.1.v7.1	28	14	5	1	1	-0.169571000809986	-0.299786125789632	-0.00319316445115604	0.504144427409002
Manes.16G117400.3.v7.1	9	2	2	0	0	-0.0865869102219123	0.251656069784241	-0.283086794308534	-0.200030893598056
Manes.16G117700.1.v7.1	4	3	2	0	0	0.716610435278717	0.547998592122253	-0.222434025160055	-0.150912279916243
Manes.16G118100.3.v7.1	8	2	1	0	0	0.0364667097936103	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.16G118200.1.v7.1	26	20	8	2	0	1.20407702037377	0.393384465796944	0.531443661488085	-0.367034212389618
Manes.16G118300.1.v7.1	6	4	1	1	1	0.658419705720285	0.237912778120342	0.26368291105278	0.720278596852775
Manes.16G118400.1.v7.1	5	1	0	0	0	0.217708907047898	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.16G118500.20.v7.1	26	17	6	1	1	0.640293927145363	0.0102934352042793	0.0210680431729804	0.523792309789211
Manes.16G118600.1.v7.1	28	12	3	1	1	-0.545410210389005	-0.682881585904436	-0.00319316445115604	0.504144427409002
Manes.16G118700.3.v7.1	18	9	3	2	1	0.121366123182568	-0.0902049250572431	0.628491623356544	0.602385007358724
Manes.16G118800.2.v7.1	39	16	7	1	0	-1.14734610849365	-0.568638206972688	-0.136630101880698	-0.494745351933781
Manes.16G119000.1.v7.1	1	0	0	0	0	0.522009294693732	0.342706286302821	-0.186042257364319	-0.121440995726888
Manes.16G119100.1.v7.1	10	4	1	0	0	0.166198297790745	0.000842024492021253	-0.295217335325258	-0.209854597964164
Manes.16G119200.2.v7.1	7	0	0	0	0	-0.216319061962886	-0.0129017877293834	-0.25882570404997	-0.180383470037152
Manes.16G119300.1.v7.1	11	0	0	0	0	-0.708538801479249	-0.249971673815513	-0.307347875639309	-0.219678298961391
Manes.16G119400.2.v7.1	13	9	2	0	0	0.736640455342356	0.0145857809856196	-0.331608960276454	-0.23932569557121
Manes.16G119500.1.v7.1	16	9	1	0	0	0.36747330044611	-0.354762292965154	-0.368000620193668	-0.268796794731781
Manes.16G119600.1.v7.1	26	16	3	0	0	0.452372527677497	-0.564344827211397	-0.48930693592644	-0.367034212389618
Manes.16G119700.2.v7.1	36	13	4	0	0	-1.3419588816752	-0.965485441110829	-0.610615628229865	-0.4652731819528
Manes.16G119800.1.v7.1	18	4	0	0	0	-0.818236880723766	-0.664846509007764	-0.392261766620797	-0.2884442107751
Manes.16G119900.2.v7.1	58	30	13	0	0	-0.854488469748456	-0.54545007888499	-0.877510653929395	-0.681410195678964
Manes.16G120000.1.v7.1	7	3	2	1	0	0.34744099950513	0.370192272966469	0.251551945409902	-0.180383470037152
Manes.16G120100.1.v7.1	26	14	4	0	0	0.0765345379630993	-0.372797419430977	-0.48930693592644	-0.367034212389618
Manes.16G120200.1.v7.1	38	27	19	0	0	1.04286061052833	1.78928630885199	-0.634877786461938	-0.484921265981246
Manes.16G120300.1.v7.1	9	5	3	1	1	0.4771734144709	0.443203700261626	0.22729011030775	0.690804598047921
Manes.16G120400.2.v7.1	12	1	1	0	0	-0.643670937940668	-0.117692744086024	-0.319478416779954	-0.22950199777024
Manes.16G120500.1.v7.1	1	0	0	0	0	0.522009294693732	0.342706286302821	-0.186042257364319	-0.121440995726888
Manes.16G120600.1.v7.1	18	4	1	0	0	-0.818236880723766	-0.473297564541451	-0.392261766620797	-0.2884442107751
Manes.16G120700.1.v7.1	5	4	1	0	0	0.78147795199499	0.297180899075233	-0.234564592629364	-0.160736018834529
Manes.16G121100.1.v7.1	14	0	0	0	0	-1.07771452989479	-0.427774349748004	-0.343739507658068	-0.249149393544796
Manes.16G121200.1.v7.1	5	4	1	0	0	0.78147795199499	0.297180899075233	-0.234564592629364	-0.160736018834529
Manes.16G121300.1.v7.1	18	8	4	0	0	-0.0665523841689684	0.101340407152894	-0.392261766620797	-0.2884442107751
Manes.16G121400.1.v7.1	55	27	10	2	1	-1.04909471869633	-0.942299993267074	0.179655576872303	0.23890374733689
Manes.16G121500.1.v7.1	9	7	5	0	0	0.853022156542385	0.826305462146911	-0.283086794308534	-0.200030893598056
Manes.16G121600.3.v7.1	51	24	12	4	2	-1.12063994799699	-0.322117414215048	1.24896997817594	1.16905972870063
Manes.16G121700.4.v7.1	6	5	1	1	0	0.846345768403621	0.237912778120342	0.26368291105278	-0.17055974848132
Manes.16G121800.1.v7.1	20	16	6	1	0	1.19072135327194	0.365897293623196	0.0938517993059603	-0.308091651118638
Manes.16G121900.6.v7.1	14	7	4	0	0	0.237741726688426	0.338410527609408	-0.343739507658068	-0.249149393544796
Manes.16G122000.1.v7.1	26	13	2	1	0	-0.111383598213178	-0.755894646785748	0.0210680431729804	-0.367034212389618
Manes.16G122300.5.v7.1	26	18	7	0	0	0.828217960360021	0.2018385192196	-0.48930693592644	-0.367034212389618
Manes.16G122400.2.v7.1	28	12	2	0	0	-0.545410210389005	-0.874433284247007	-0.513568435323265	-0.386681844373305
Manes.16G122500.4.v7.1	31	13	8	0	0	-0.726654633342604	0.0970479211308368	-0.549960889423842	-0.416153429400449
Manes.16G122601.1.v7.1	14	7	3	0	0	0.237741726688426	0.146864185403773	-0.343739507658068	-0.249149393544796
Manes.16G122700.1.v7.1	19	11	8	2	2	0.374150932326208	0.808264337901928	0.616360493582833	1.48344431419115
Manes.16G122800.1.v7.1	35	26	9	5	2	1.2241135059973	0.0515245627608186	1.95352928047744	1.32624452317985
Manes.16G122900.2.v7.1	28	18	2	1	0	0.582105232139314	-0.874433284247007	-0.00319316445115604	-0.386681844373305
Manes.16G123000.2.v7.1	9	2	0	0	0	-0.0865869102219123	-0.131436783337462	-0.283086794308534	-0.200030893598056
Manes.16G123200.1.v7.1	6	4	3	0	0	0.658419705720285	0.621010550697629	-0.246695151749568	-0.17055974848132
Manes.16G123300.1.v7.1	3	0	0	0	0	0.275897551438545	0.224169501442542	-0.210303447812329	-0.141088530545913
Manes.16G123400.6.v7.1	29	9	4	0	0	-1.23225031820324	-0.550600807600159	-0.525699224493408	-0.396505686594944
Manes.16G123500.1.v7.1	45	8	4	2	1	-3.38974765760626	-1.49894324278725	0.30096121213963	0.337140427244211
Manes.16G123600.1.v7.1	14	4	1	0	0	-0.326015648306584	-0.236227434692725	-0.343739507658068	-0.249149393544796
Manes.16G123700.1.v7.1	20	9	4	0	0	-0.124739797409185	-0.0171939828299233	-0.416522959173507	-0.308091651118638
Manes.16G123800.2.v7.1	78	42	25	12	7	-1.06057031454489	0.56778759990041	5.0070315536977	5.36111509476483
Manes.16G124000.1.v7.1	21	9	1	0	0	-0.247792862539207	-0.651101784193606	-0.428653576570107	-0.317915383354204
Manes.16G124200.2.v7.1	18	9	7	0	0	0.121366123182568	0.675982276635909	-0.392261766620797	-0.2884442107751
Manes.16G124300.1.v7.1	16	3	2	0	0	-0.760047946511075	-0.163216049963103	-0.368000620193668	-0.268796794731781
Manes.16G124600.1.v7.1	11	5	2	0	0	0.231064071390199	0.13312065433957	-0.307347875639309	-0.219678298961391
Manes.16G124700.19.v7.1	42	22	3	3	1	-0.388966655086097	-1.51268638324841	0.847738221594087	0.366611463505803
Manes.16G124800.7.v7.1	48	35	11	2	0	1.31570754652474	-0.335860560665654	0.264569572908125	-0.583163656176075
Manes.16G125000.1.v7.1	12	6	3	0	0	0.295929883197801	0.265399390209469	-0.319478416779954	-0.22950199777024
Manes.16G125100.1.v7.1	26	7	1	0	0	-1.23892909100755	-0.947447696828125	-0.48930693592644	-0.367034212389618
Manes.16G125200.1.v7.1	20	11	7	2	1	0.251097216441639	0.557444868084247	0.604229405308089	0.582736638869163
Manes.16G125300.2.v7.1	14	5	4	0	0	-0.138096212936593	0.338410527609408	-0.343739507658068	-0.249149393544796
Manes.16G125400.2.v7.1	28	10	5	0	0	-0.92125839376466	-0.299786125789632	-0.513568435323265	-0.386681844373305
Manes.16G125500.5.v7.1	29	22	7	0	0	1.21075544433623	0.0240371305465576	-0.525699224493408	-0.396505686594944
Manes.16G125600.1.v7.1	20	8	3	2	1	-0.312658687483665	-0.208739321987416	0.604229405308089	0.582736638869163
Manes.16G125700.1.v7.1	20	9	2	2	0	-0.124739797409185	-0.400285553200105	0.604229405308089	-0.308091651118638
Manes.16G125800.5.v7.1	33	14	8	2	2	-0.784844110931875	-0.021486248179869	0.446528338251304	1.34589357774806
Manes.16G125900.1.v7.1	8	3	0	0	0	0.224386467036836	-0.0721693140271222	-0.270956251059864	-0.190207184682557
Manes.16G126000.1.v7.1	9	5	2	0	0	0.4771734144709	0.251656069784241	-0.283086794308534	-0.200030893598056
Manes.16G126100.2.v7.1	19	7	1	0	0	-0.377524718039831	-0.532565432081388	-0.404392356366825	-0.298267927319099
Manes.16G126200.4.v7.1	60	34	5	6	0	-0.348903197322581	-2.1965765148504	2.1607249551004	-0.701060105414306
Manes.16G126300.2.v7.1	16	11	2	2	2	0.74331756332845	-0.163216049963103	0.652754013518927	1.51292133718709
Manes.16G126400.1.v7.1	18	9	1	0	0	0.121366123182568	-0.473297564541451	-0.392261766620797	-0.2884442107751
Manes.16G126500.1.v7.1	24	14	3	0	0	0.322640724663322	-0.445809027425294	-0.465045531592115	-0.347386642481957
Manes.16G126700.3.v7.1	25	15	4	1	0	0.38750653291781	-0.313529973112224	0.0331986514906645	-0.357210420266539
Manes.16G126900.1.v7.1	8	4	1	0	0	0.412307147246304	0.119377116679954	-0.270956251059864	-0.190207184682557
Manes.16G127000.1.v7.1	51	33	12	10	2	0.570668914580053	-0.322117414215048	4.31275199359246	1.16905972870063
Manes.16G127100.1.v7.1	11	2	0	0	0	-0.332694319877477	-0.249971673815513	-0.307347875639309	-0.219678298961391
Manes.16G127400.1.v7.1	22	10	6	0	0	-0.182927204350142	0.247362199758825	-0.440784210085892	-0.327739125206285
Manes.16G127500.2.v7.1	35	23	5	1	0	0.660328856570251	-0.714662671436115	-0.0881074570902171	-0.455449181515655
Manes.16G127600.1.v7.1	24	12	6	1	0	-0.0531962328153591	0.128827662165105	0.0453292648511116	-0.347386642481957
Manes.16G127700.2.v7.1	66	33	7	3	3	-1.27520296272959	-2.16909721228897	0.556606620161423	1.91266856208163
Manes.16G127800.1.v7.1	22	13	2	0	0	0.380828674289897	-0.51882102691972	-0.440784210085892	-0.327739125206285
Manes.16G128000.1.v7.1	7	0	0	0	0	-0.216319061962886	-0.0129017877293834	-0.25882570404997	-0.180383470037152
Manes.16G128100.1.v7.1	27	7	4	1	1	-1.361993839078	-0.432065020148224	0.00893743836879436	0.513968355769389
Manes.16G128300.1.v7.1	11	5	1	0	0	0.231064071390199	-0.0584253848957637	-0.307347875639309	-0.219678298961391
Manes.16G128400.1.v7.1	24	6	3	0	0	-1.18073709217502	-0.445809027425294	-0.465045531592115	-0.347386642481957
Manes.16G128500.1.v7.1	77	54	23	5	3	1.31766943211421	0.243946882466277	1.4440174493618	1.80461360140872
Manes.16G128700.1.v7.1	31	6	2	1	0	-2.04223917182435	-1.05224421580772	-0.0395849762982037	-0.416153429400449
Manes.16G128800.1.v7.1	30	11	3	1	0	-0.979448824595377	-0.801419549162268	-0.027454370255394	-0.406329547877147
Manes.16G128900.2.v7.1	17	12	5	1	0	0.808185033737263	0.352153866733913	0.130243828030779	-0.278620500306156
Manes.16G129000.1.v7.1	19	15	5	0	0	1.12585120704832	0.233618654717877	-0.404392356366825	-0.298267927319099
Manes.16G129100.3.v7.1	34	18	6	1	0	-0.156215026575974	-0.463845279002782	-0.0759768253405593	-0.445625207222427
Manes.16G129300.1.v7.1	16	11	7	3	2	0.74331756332845	0.794521074088615	1.16315329592137	1.51292133718709
Manes.16G129400.1.v7.1	54	25	8	3	0	-1.30190053215724	-1.26614876148406	0.702171322632869	-0.64211100638657
Manes.16G129500.2.v7.1	19	10	2	0	0	0.186231643666136	-0.341018042923005	-0.404392356366825	-0.298267927319099
Manes.16G129600.2.v7.1	32	18	9	0	0	0.0898905822020415	0.229326004721897	-0.56209176824285	-0.425977332345392
Manes.16G129700.2.v7.1	23	16	9	0	0	0.821540055915871	0.762738398478796	-0.452914861250135	-0.337562877855372
Manes.16G129800.1.v7.1	31	16	6	2	1	-0.162892988320432	-0.286042385153659	0.470789735798095	0.474672784478888
Manes.16G129900.1.v7.1	21	3	1	1	1	-1.37535273971901	-0.651101784193606	0.0817211504817333	0.572912506100284
Manes.16G130000.2.v7.1	10	5	0	0	0	0.354118340615551	-0.190704226365324	-0.295217335325258	-0.209854597964164
Manes.16G130100.1.v7.1	15	7	1	1	0	0.114688240701723	-0.295494827518395	0.154505264350549	-0.258973092871491
Manes.16G130200.7.v7.1	10	4	3	0	0	0.166198297790745	0.383935355589781	-0.295217335325258	-0.209854597964164
Manes.16G130300.2.v7.1	3	0	0	0	0	0.275897551438545	0.224169501442542	-0.210303447812329	-0.141088530545913
Manes.16G130500.7.v7.1	14	5	0	0	0	-0.138096212936593	-0.427774349748004	-0.343739507658068	-0.249149393544796
Manes.16G130600.4.v7.1	28	19	8	0	0	0.770028343870796	0.274849502169944	-0.513568435323265	-0.386681844373305
Manes.16G130700.2.v7.1	13	10	2	0	0	0.924566955619419	0.0145857809856196	-0.331608960276454	-0.23932569557121
Manes.16G130800.2.v7.1	25	12	5	0	0	-0.176249070626032	-0.121984463300838	-0.477176222641118	-0.357210420266539
Manes.16G130900.1.v7.1	2	2	0	0	0	0.774801760398779	0.283437773260762	-0.198172859056862	-0.131264769542984
Manes.16G131000.7.v7.1	37	19	10	1	1	-0.337456100117326	0.124535479871248	-0.112368752868506	0.415730032050592
Manes.16G131100.1.v7.1	28	17	5	1	1	0.394184514790902	-0.299786125789632	-0.00319316445115604	0.504144427409002
Manes.16G131200.1.v7.1	21	3	2	0	0	-1.37535273971901	-0.459553204297234	-0.428653576570107	-0.317915383354204
Manes.16G131400.1.v7.1	31	11	4	1	0	-1.10250938674532	-0.669137581117014	-0.0395849762982037	-0.416153429400449
Manes.16G131700.1.v7.1	4	2	1	1	1	0.528686001373006	0.356449254462314	0.287944946169603	0.739928179695486
Manes.16G131800.3.v7.1	16	10	1	2	0	0.555394289627041	-0.354762292965154	0.652754013518927	-0.268796794731781
Manes.16G131900.1.v7.1	15	8	2	2	1	0.302607466212184	-0.103948795918277	0.664885276966683	0.631857835182872
Manes.16G132100.2.v7.1	7	2	0	0	0	0.159520580517784	-0.0129017877293834	-0.25882570404997	-0.180383470037152
Manes.16G132200.1.v7.1	20	14	0	1	0	0.814862415901723	-0.783383966209156	0.0938517993059603	-0.308091651118638
Manes.16G132300.1.v7.1	28	17	3	1	0	0.394184514790902	-0.682881585904436	-0.00319316445115604	-0.386681844373305
Manes.16G132400.1.v7.1	17	6	0	0	0	-0.31933710636968	-0.605578170859879	-0.380131188406164	-0.278620500306156
Manes.16G132500.1.v7.1	14	2	0	0	0	-0.701859315017758	-0.427774349748004	-0.343739507658068	-0.249149393544796
Manes.16G132600.2.v7.1	16	12	4	1	1	0.931243894598885	0.219875162085987	0.142374536787459	0.622033520988571
Manes.16G132875.1.v7.1	3	1	0	0	0	0.463819411485255	0.224169501442542	-0.210303447812329	-0.141088530545913
Manes.16G132900.1.v7.1	42	31	11	0	0	1.30234546991374	0.0197449119397802	-0.683402620582439	-0.524217799712354
Manes.16G133000.1.v7.1	15	5	4	0	0	-0.261149568053098	0.279142753171173	-0.355870060454055	-0.258973092871491
Manes.16G133100.2.v7.1	5	1	1	0	0	0.217708907047898	0.297180899075233	-0.234564592629364	-0.160736018834529
Manes.16G133200.1.v7.1	19	8	3	1	1	-0.189605408564091	-0.149472111127017	0.105982460819343	0.592560805561754
Manes.16G133300.1.v7.1	5	3	0	0	0	0.593552753165496	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.16G133400.1.v7.1	5	1	0	0	0	0.217708907047898	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.16G133500.1.v7.1	14	3	0	1	0	-0.513936424668424	-0.427774349748004	0.16663601224939	-0.249149393544796
Manes.16G133600.1.v7.1	57	30	25	1	0	-0.73142856148651	1.81250933536559	-0.354986657267325	-0.671585321355139
Manes.16G133700.1.v7.1	49	26	13	2	1	-0.498667080061801	-0.0120349161189783	0.252439022834065	0.297845768464629
Manes.16G133800.4.v7.1	32	22	4	0	0	0.841574588863446	-0.728406414417731	-0.56209176824285	-0.425977332345392
Manes.16G134000.13.v7.1	6	0	0	0	0	-0.0932651916402502	0.0463658262608725	-0.246695151749568	-0.17055974848132
Manes.16G134100.1.v7.1	28	18	1	0	0	0.582105232139314	-1.0659887197115	-0.513568435323265	-0.386681844373305
Manes.16G134300.1.v7.1	32	20	3	2	0	0.465728754168327	-0.919958962654794	0.458659026216212	-0.425977332345392
Manes.16G134400.1.v7.1	20	9	3	2	0	-0.124739797409185	-0.208739321987416	0.604229405308089	-0.308091651118638
Manes.16G134600.2.v7.1	147	82	14	4	1	-2.03509506505612	-5.63356058917436	0.0844045268531177	-0.665059870012855
Manes.16G134800.1.v7.1	19	7	1	1	0	-0.377524718039831	-0.532565432081388	0.105982460819343	-0.298267927319099
Manes.16G134900.2.v7.1	17	9	4	0	0	0.244419439512032	0.160607723648279	-0.380131188406164	-0.278620500306156
