RowNum	Transcript	PnPs	dNdS	Alpha_original	Alpha_Asymptotic	Alpha_Default	Mk_test	NI
18917	Manes.14G039800.1.v7.1	1.33333333333333	0.16638	-2.00516889049165	-10.5377019902804	-13.5546221396684	-7.0137837079777	8.0137837079777
18918	Manes.14G039900.1.v7.1	0	0.08941	-21.3688625433397	-12.3428302890096	-27.6168857251781	1	0
18919	Manes.14G040200.11.v7.1	4	0.11838	-5.33552965027876	-6.75779140850461	11.8151126904295	-32.7894914681534	33.7894914681534
18920	Manes.14G040400.1.v7.1	0.333333333333333	1e-04	-12499	-7866.64705882353	-12376.6497695853	-3332.33333333333	3333.33333333333
18921	Manes.14G040800.2.v7.1	0.5	0.18614	-12.4307510475986	-1.13311928403036	7.85279883732661	-1.68615020951972	2.68615020951972
18922	Manes.14G040900.2.v7.1	2.5	0.22033	-3.77752271114859	-3.07933242814711	-2.35630063991271	-10.3466164389779	11.3466164389779
18923	Manes.14G041000.2.v7.1	NA	0.64284	NA	NA	NA	NA	NA
18924	Manes.14G041100.2.v7.1	0	0.17874	NA	NA	NA	1	0
18925	Manes.14G041200.1.v7.1	3	0.35803	0.201982276026351	-7.45677115822076	-0.466357567801584	-7.37918610172332	8.37918610172332
18926	Manes.14G041300.1.v7.1	0.333333333333333	0.08289	-23.1283628905779	-7.16652282450328	-12.5636100182	-3.02139381509631	4.02139381509631
18927	Manes.14G041500.3.v7.1	1.5	0.1307	-9.2014792144861	-2.27904689037053	26.2486610558531	-10.4766641162969	11.4766641162969
18928	Manes.14G041600.1.v7.1	2	2	0.75	-0.722222222222222	-1.11370967741935	0	1
18929	Manes.14G041705.1.v7.1	0.333333333333333	0.21503	-3.65051388178394	-6.84774217551039	-13.3840894418833	-0.550171293927977	1.55017129392798
18930	Manes.14G041710.1.v7.1	1	0.20848	-3.79662317728319	-3.66338364458088	-3.88849398410616	-3.79662317728319	4.79662317728319
18931	Manes.14G041950.1.v7.1	NA	0.28327	NA	NA	NA	NA	NA
18932	Manes.14G042000.3.v7.1	1	0.28286	-2.53531782507247	-2.14250473339775	-0.0886534254985039	-2.53531782507247	3.53531782507247
18933	Manes.14G042100.1.v7.1	NA	0.26876	0.0698020538770651	-9.11590266408692	-4.25561839559459	NA	NA
18934	Manes.14G042200.3.v7.1	0.5	0.20509	-16.0656784826174	-0.0448374581194317	0.567003470937815	-1.43795406894534	2.43795406894534
18935	Manes.14G042300.1.v7.1	1.66666666666667	0.50961	-1.20757049508448	-0.450041842375881	0.218372751643925	-2.27047480753256	3.27047480753256
18936	Manes.14G042400.1.v7.1	0.875	0.15215	-9.75493681474621	-2.72788812143633	-1.61838808467429	-4.75090371344068	5.75090371344068
18937	Manes.14G042500.2.v7.1	2	0.20408	-2.56366487295535	-3.8242653982469	-1.50980125086659	-8.80007840062721	9.80007840062721
18938	Manes.14G042600.1.v7.1	0.111111111111111	0.15494	-21.589389441074	-1.40661776127665	-2.06506284147088	0.282876525680192	0.717123474319808
18939	Manes.14G042800.1.v7.1	1.5	0.49859	-0.337103966518917	-1.42789930762645	-0.443921482641199	-2.00848392466756	3.00848392466756
18940	Manes.14G042900.3.v7.1	1.25	0.31857	-2.76683303512572	-1.40231698668732	0.166723202915177	-2.92378441158929	3.92378441158929
18941	Manes.14G043000.1.v7.1	3	0.3069	-1.60671228413164	-1.7988737666157	-0.452558261871478	-8.77517106549365	9.77517106549365
18942	Manes.14G043100.1.v7.1	7	0.29117	-0.320930674916319	-5.58478975540992	-3.95698943195805	-23.040938283477	24.040938283477
18943	Manes.14G043200.3.v7.1	0.75	0.09738	-31.8609570753748	-1.24983504922238	-0.372676125597835	-6.70178681454097	7.70178681454097
18944	Manes.14G043300.1.v7.1	1	0.13805	-8.05469032959073	-5.32182015738698	-3.24660108344725	-6.24375226367258	7.24375226367258
18945	Manes.14G043400.1.v7.1	4	0.31953	0.0370472015387986	-5.61607701223453	-4.13088387996393	-11.5183863799956	12.5183863799956
18946	Manes.14G043500.1.v7.1	1	0.81635	-0.399959751157154	0.0479548324384639	0.16391567048899	-0.22496478226251	1.22496478226251
18947	Manes.14G043600.1.v7.1	0.4	0.16272	-9.75467059980334	-3.34683550375327	-2.9960315572291	-1.45821042281219	2.45821042281219
18948	Manes.14G043700.1.v7.1	1	0.2121	-6.85792865000786	-1.66938458551738	-0.954849862866472	-3.71475719000471	4.71475719000471
18949	Manes.14G043800.1.v7.1	1	0.16913	-16.7378348016319	-1.18985614834962	-6.68483089774404	-4.91261160054396	5.91261160054396
18950	Manes.14G043900.1.v7.1	0.5	0.08256	-65.6182170542636	-1.23816144253455	4.04033552580064	-5.0562015503876	6.0562015503876
18951	Manes.14G044100.1.v7.1	6	0.27216	-1.44953948657652	-2.57336666860476	-1.56921599118872	-21.0458553791887	22.0458553791887
18952	Manes.14G044200.1.v7.1	0.875	0.29893	-2.34526477770716	-2.61946680866676	-3.97230620825776	-1.92710668049376	2.92710668049376
18953	Manes.14G044300.2.v7.1	2	0.35817	-0.0469888600385291	-5.22008571702215	-10.2385560490038	-4.58394058687216	5.58394058687216
18954	Manes.14G044600.2.v7.1	0	0.09983	NA	NA	NA	1	0
18955	Manes.14G044700.1.v7.1	1	0.27107	-2.07423666703558	-6.641674000917	-26.4714946834431	-2.68908400044269	3.68908400044269
18956	Manes.14G044800.1.v7.1	0.75	0.17113	-8.73918463546232	-2.12615803113605	-2.42778626230147	-3.38263308595804	4.38263308595804
18957	Manes.14G044900.2.v7.1	2.66666666666667	0.65455	0.640525372168576	-6.57772515468643	-6.99295337928134	-3.07404578208948	4.07404578208948
18958	Manes.14G045000.7.v7.1	1.8	0.26795	-0.632767307333458	-10.004732034775	-14.7215358564912	-5.7176712073148	6.7176712073148
18959	Manes.14G045100.1.v7.1	0	0.05182	NA	NA	NA	1	0
18960	Manes.14G045200.1.v7.1	0	0.09941	-14.0890252489689	-9.96634075471511	-23.7725018469183	1	0
18961	Manes.14G045500.4.v7.1	1	0.21506	-3.64986515391054	-3.41581153878081	-3.69285669561736	-3.64986515391054	4.64986515391054
18962	Manes.14G045600.1.v7.1	0.285714285714286	0.1388	-10.5273775216138	-5.77721877594881	-8.98149812947735	-1.05846027171676	2.05846027171676
18963	Manes.14G045700.2.v7.1	0.2	0.05288	-87.2501260716087	-3.23461384962364	-3.1220187259912	-2.7821482602118	3.7821482602118
18964	Manes.14G045800.1.v7.1	1	0.27051	-3.10746778718388	-2.87275534220194	-2.39291331295234	-2.69672100846549	3.69672100846549
18965	Manes.14G045900.3.v7.1	0.8	0.20796	-7.01436173623133	-1.85371198271414	-0.890435279067709	-2.84689363339104	3.84689363339104
18966	Manes.14G046100.1.v7.1	0.666666666666667	0.19562	-5.13434209181065	-5.43253927682923	-7.98027006496027	-2.4079678287837	3.4079678287837
18967	Manes.14G046200.1.v7.1	1	0.17748	-7.45165652467884	-2.52152355194952	-2.16966420626669	-4.63443768311922	5.63443768311922
18968	Manes.14G046250.1.v7.1	0.5	0.92085	-0.0859531954172776	-0.712464654311861	-2.33951020244862	0.457023402291361	0.542976597708639
18969	Manes.14G046300.1.v7.1	1	0.29181	-3.28360919776567	-0.847116590242218	-0.954385181402098	-2.42688735821254	3.42688735821254
18970	Manes.14G046400.2.v7.1	1.75	0.17551	-2.4186086262891	-7.54652156572275	-3.01307434003393	-8.97094182667654	9.97094182667654
18971	Manes.14G046500.3.v7.1	2	0.072	-12.8888888888889	-12.1874298540965	-9.21878733572282	-26.7777777777778	27.7777777777778
18972	Manes.14G046600.1.v7.1	0.333333333333333	0.08416	-22.7642585551331	-8.28603380515704	-13.1367222407177	-2.96070975918884	3.96070975918884
18973	Manes.14G046700.1.v7.1	3	0.17066	-3.18543135055499	-3.67693154584952	0.771837735597027	-16.5788116723309	17.5788116723309
18974	Manes.14G046800.1.v7.1	0	0.35957	-4.56219929360069	-0.707209684174469	-1.00969337828149	1	0
18975	Manes.14G047000.1.v7.1	2.6	0.58366	0.428891249471724	-7.04518413787658	-34.090190763014	-3.45464825412055	4.45464825412055
18976	Manes.14G047100.1.v7.1	0	0.03567	-251.312867956266	-6.06567200238865	-19.2136222392469	1	0
18977	Manes.14G047200.1.v7.1	0.111111111111111	1e-04	-99999	-1218.51219512195	-3144.08401651259	-1110.11111111111	1111.11111111111
18978	Manes.14G047228.1.v7.1	2.26923076923077	0.30833	-0.504129069315438	-5.43903605016698	-5.50598242009314	-6.35974692449898	7.35974692449898
18979	Manes.14G047256.1.v7.1	NA	0.49282	NA	NA	NA	NA	NA
18980	Manes.14G047284.3.v7.1	1.9047619047619	0.29659	-0.685828922080987	-6.6884704478734	-10.3499842678152	-5.42220541745136	6.42220541745136
18981	Manes.14G047368.1.v7.1	0	0.48099	NA	NA	NA	1	0
18982	Manes.14G047400.1.v7.1	NA	0.73451	NA	NA	NA	NA	NA
18983	Manes.14G047500.1.v7.1	1.2	0.37343	-1.08279403844838	-1.92395332965185	-1.02315537702487	-2.21345365932035	3.21345365932035
18984	Manes.14G047600.1.v7.1	0	0.3104	-5.44329896907216	-1.16278566794031	-1.69059694047223	1	0
18985	Manes.14G047700.1.v7.1	NA	0.18407	-4.43271581463574	-2.68022684217259	5.2451087860831	NA	NA
18986	Manes.14G047800.1.v7.1	1.42857142857143	0.39662	-1.06288593157637	-1.1255845074738	-0.125718155588301	-2.60186432497461	3.60186432497461
18987	Manes.14G048000.4.v7.1	NA	0.6119	NA	NA	NA	NA	NA
18988	Manes.14G048100.1.v7.1	1	0.13595	-12.6604844217937	-1.1044762209219	-0.377177161680477	-6.35564545788893	7.35564545788893
18989	Manes.14G048200.7.v7.1	0.5	0.27885	-3.4826967903891	-2.17187209717063	-2.16541858105134	-0.793078716155639	1.79307871615564
18990	Manes.14G048300.1.v7.1	1.5	0.26915	-1.08991268809214	-4.81302487741578	-6.09812918273844	-4.57310050157905	5.57310050157905
18991	Manes.14G048400.1.v7.1	2	0.26637	-0.251392173793345	-8.01002365131208	-62.0701655591846	-6.50835304276007	7.50835304276007
18992	Manes.14G048500.3.v7.1	1.5	0.16498	-1.02044692285934	-10.8407587107105	-4.58771652237527	-8.09201115286701	9.09201115286701
18993	Manes.14G048600.5.v7.1	0.333333333333333	0.15169	-9.25483258985797	-3.34623098683731	-4.28836938508519	-1.19746412639813	2.19746412639813
18994	Manes.14G048701.20.v7.1	2.33333333333333	1.10348	0.670464019613981	-0.937444298476419	-1.45347484488729	-1.11452254081028	2.11452254081028
18995	Manes.14G048800.1.v7.1	1.5	1.19018	0.579895477994925	-1.37058980274292	-1.48608889464821	-0.260313566015224	1.26031356601522
18996	Manes.14G049000.1.v7.1	NA	0.61789	NA	NA	NA	NA	NA
18997	Manes.14G049100.2.v7.1	2.5	0.21641	-0.98036795236555	-10.4030864353952	-14.9805820953791	-10.552146388799	11.552146388799
18998	Manes.14G049200.1.v7.1	0.5	0.29521	-2.38741912536838	-4.16178152437087	-13.9727567727439	-0.693709562684191	1.69370956268419
18999	Manes.14G049300.1.v7.1	0.5	0.11622	-7.6043710204784	-8.63689554293581	-33.0456777308516	-3.3021855102392	4.3021855102392
19000	Manes.14G049400.1.v7.1	1.33333333333333	0.31443	-1.38526858124225	-1.55811413060763	2.41716390165966	-3.24047747776399	4.24047747776399
19001	Manes.14G049500.3.v7.1	2	0.22448	-3.45473984319316	-2.51979444400447	-3.32241490967895	-7.90947968638631	8.90947968638631
19002	Manes.14G049601.4.v7.1	1	0.23424	-1.43950039032006	-9.88627049180328	-13.7175812694635	-3.26912568306011	4.26912568306011
19003	Manes.14G049700.1.v7.1	0	0.187	-23.0641711229947	-1.43072435585805	-3.25447549498783	1	0
19004	Manes.14G049900.2.v7.1	0.333333333333333	0.23326	-20.4353082397325	0.1425876704107	-1.84461696619803	-0.429020549315498	1.4290205493155
19005	Manes.14G050200.4.v7.1	0.4	0.15948	-11.5407574617507	-2.54041792287519	-3.56490313950446	-1.50815149235014	2.50815149235014
19006	Manes.14G050300.1.v7.1	0.5	0.1536	-8.765625	-6.09264905149051	-9.97724446386205	-2.25520833333333	3.25520833333333
19007	Manes.14G050400.1.v7.1	1.5	0.16303	-3.77076475359	-7.092545734481	-7.20736818391119	-8.20076059620929	9.20076059620929
19008	Manes.14G050500.1.v7.1	1.5	0.4332	-1.88550323176362	-0.39418373970361	0.825721810184772	-2.46260387811634	3.46260387811634
19009	Manes.14G050600.1.v7.1	0.571428571428571	0.16064	-12.4877158034529	-2.62187613183629	-2.50567493548864	-2.55719977233921	3.55719977233921
19010	Manes.14G050800.1.v7.1	4	0.62089	0.560747841441684	-4.10591693529844	-3.14929807291397	-5.44236499218863	6.44236499218863
19011	Manes.14G050900.2.v7.1	0.6	0.08188	-31.5679856700863	-2.86146153625104	-1.09637059291699	-6.32779677576942	7.32779677576942
19012	Manes.14G051100.1.v7.1	2.33333333333333	0.48353	-0.895780337655713	-0.937424718171975	0.19457385718611	-3.82562267766908	4.82562267766908
19013	Manes.14G051300.1.v7.1	0.285714285714286	0.15094	-9.41094853205626	-4.61838621761146	-6.56567851869301	-0.892899733101139	1.89289973310114
19014	Manes.14G051500.4.v7.1	0.333333333333333	0.20538	-16.0415814587594	-1.10991008537021	-1.72860615019446	-0.623007757977081	1.62300775797708
19015	Manes.14G051600.1.v7.1	NA	0.11165	-1.98552022689954	-10.67066997788	-3.92971989078774	NA	NA
19016	Manes.14G051700.1.v7.1	0	0.15263	NA	NA	NA	1	0
19017	Manes.14G051800.1.v7.1	0.625	0.25022	-4.66168438440839	-1.73541186308253	-1.85713084097091	-1.49780193429782	2.49780193429782
19018	Manes.14G051901.1.v7.1	1.5	0.16149	-12.9327512539476	-1.33403354339635	-0.0318475727049909	-8.28850083596508	9.28850083596508
19019	Manes.14G052000.2.v7.1	NA	0.3713	NA	NA	NA	NA	NA
19020	Manes.14G052100.1.v7.1	1	0.07979	-30.3322471487655	-4.89783475741468	-6.47545012424532	-11.5328988595062	12.5328988595062
19021	Manes.14G052200.4.v7.1	0.666666666666667	0.04072	-39.9299279633268	-7.9730995919601	-2.73408573983706	-15.3719711853307	16.3719711853307
19022	Manes.14G052300.3.v7.1	0.333333333333333	0.08166	-76.5573516205404	-0.788217952531188	-0.182888342620277	-3.08196587476528	4.08196587476528
19023	Manes.14G052700.5.v7.1	0.818181818181818	0.13762	-12.8721908813465	-1.44730661821201	-0.00960149470598992	-4.94522466343423	5.94522466343423
19024	Manes.14G052800.3.v7.1	1.33333333333333	0.18206	-7.78831154564429	-1.15151636342098	0.784444075452357	-6.32359295470356	7.32359295470356
19025	Manes.14G053000.1.v7.1	NA	0.38148	NA	NA	NA	NA	NA
19026	Manes.14G053100.2.v7.1	1.42857142857143	0.28944	-1.59121061359867	-2.22461765247835	-0.884151411951218	-3.93563926399748	4.93563926399748
19027	Manes.14G053200.1.v7.1	1.5	0.46393	-0.293298557972108	-2.77555311509904	-2.81221099907456	-2.23324639493027	3.23324639493027
19028	Manes.14G053300.1.v7.1	0.285714285714286	0.11361	-36.4086788134847	-0.52377510441893	0.131233839763069	-1.51486916393175	2.51486916393175
19029	Manes.14G053400.1.v7.1	NA	0.10384	-27.8906009244992	-2.34108990283324	-2.08710050201302	NA	NA
19030	Manes.14G053500.1.v7.1	0.75	0.12571	-10.9322249622146	-2.07497113872198	-2.10857982572964	-4.96611248110731	5.96611248110731
19031	Manes.14G053600.1.v7.1	2	0.36338	-0.719962573614398	-3.19071378932106	-2.83717081122068	-4.50388023556607	5.50388023556607
19032	Manes.14G053700.3.v7.1	NA	0.1237	-7.08407437348424	-11.1261115602264	119.566424144436	NA	NA
19033	Manes.14G053800.1.v7.1	0.714285714285714	0.24027	-3.16198443417822	-4.79545144329117	-7.24292260086266	-1.97284602441301	2.97284602441301
19034	Manes.14G053850.2.v7.1	1.1	0.23097	-4.51035750412293	-2.08973617195464	-0.214203806987558	-3.76252327142053	4.76252327142053
19035	Manes.14G054100.1.v7.1	0.125	0.09251	-58.4530321046373	-0.485861470906275	-0.178040705480633	-0.351205275105394	1.35120527510539
19036	Manes.14G054200.1.v7.1	0	0.15134	-15.5190960750628	-2.75297892702332	-4.05351804552067	1	0
19037	Manes.14G054300.4.v7.1	0.285714285714286	0.42508	-4.29312129481509	-1.11724851792604	-1.49237197234842	0.327857613356813	0.672142386643187
19038	Manes.14G054400.1.v7.1	1	0.10878	-8.19286633572348	-6.62040235724446	-4.66076537110112	-8.19286633572348	9.19286633572348
19039	Manes.14G054500.5.v7.1	2.5	0.47842	0.129077658403355	-2.60245150387703	-1.79447741266787	-4.22553404957987	5.22553404957987
19040	Manes.14G054600.1.v7.1	0	0.03053	NA	NA	NA	1	0
19041	Manes.14G054700.1.v7.1	NA	2	NA	NA	NA	NA	NA
19042	Manes.14G055000.1.v7.1	0.285714285714286	0.28687	-8.29573209700096	-0.40919342959855	-1.01150331513135	0.00402870389275289	0.995971296107247
19043	Manes.14G055100.1.v7.1	1	0.41358	-2.22388252172091	0.384116782407091	0.890646127712249	-1.41791189129068	2.41791189129068
19044	Manes.14G055200.3.v7.1	NA	0.13531	-21.1713103244402	-1.41161621072858	-1.5533760389325	NA	NA
19045	Manes.14G055233.1.v7.1	0.5	0.04759	-30.5192267283043	-13.7867977243897	-24.0547995567619	-9.50640890943476	10.5064089094348
19046	Manes.14G055300.1.v7.1	1.5	0.07033	-16.0624200199062	-5.01764501326278	-0.424971619056649	-20.3280250248827	21.3280250248827
19047	Manes.14G055400.3.v7.1	1.8	0.117	-3.74833808167141	-11.7455390613285	-29.7403193196107	-14.3846153846154	15.3846153846154
19048	Manes.14G055500.2.v7.1	0	0.13187	NA	NA	NA	1	0
19049	Manes.14G055800.2.v7.1	1	0.48791	-0.28097395011375	-2.2261566151013	-2.52880185118878	-1.049558320182	2.049558320182
19050	Manes.14G055900.2.v7.1	1.05263157894737	0.35812	-0.975083975122115	-3.29266205627505	-3.42504005069504	-1.93932642395669	2.93932642395669
19051	Manes.14G056000.6.v7.1	0.5	0.25202	-2.17435124196492	-4.63447345448774	-4.67244620455963	-0.983969526228077	1.98396952622808
19052	Manes.14G056036.1.v7.1	0.666666666666667	0.08513	-40.1135909785035	-1.92339690215603	-0.192785690535935	-6.83116018638162	7.83116018638162
19053	Manes.14G056400.2.v7.1	0.5	0.07102	-37.7214869050972	-3.94536063355565	-2.17240940222039	-6.0402703463813	7.0402703463813
19054	Manes.14G056500.1.v7.1	0.714285714285714	0.18165	-5.29153395462231	-1.93385153722283	-5.95617764788804	-2.93220872163894	3.93220872163894
19055	Manes.14G056600.1.v7.1	NA	0.28126	-2.55542914029723	-1.26515243615711	0.17350608895913	NA	NA
19056	Manes.14G056700.1.v7.1	2.29411764705882	0.24327	-1.10803022493737	-5.15475709936631	-1.45454998446322	-8.43033521214626	9.43033521214626
19057	Manes.14G056900.2.v7.1	4	0.0742	-22.5849056603774	-5.05093789537378	4.75280390682778	-52.9083557951482	53.9083557951482
19058	Manes.14G057000.1.v7.1	1.5	0.09927	-9.07353681877707	-5.50136064190577	-1.39964103547293	-14.1103052281656	15.1103052281656
19059	Manes.14G057300.1.v7.1	0.5	0.50632	-1.46879443829989	-1.56754621583188	-3.1644447516722	0.0124822246800442	0.987517775319956
19060	Manes.14G057400.1.v7.1	2.33333333333333	0.20638	-2.39180153115612	-2.59780487479349	-0.918931998584631	-10.3060051038537	11.3060051038537
19061	Manes.14G057500.1.v7.1	NA	0.32675	-0.0201479214486102	-6.2847182559781	-6.48395174191754	NA	NA
19062	Manes.14G057600.1.v7.1	3	0.29819	-0.341426607196754	-8.56752800721214	-5.53404573182935	-9.06069955397565	10.0606995539757
19063	Manes.14G057700.1.v7.1	1.9	0.25811	-1.13087443338112	-4.60585554337947	-5.25367728072126	-6.36120258804386	7.36120258804386
19064	Manes.14G057736.1.v7.1	2	0.15969	-3.17475525497318	-7.76698603544367	-10.6733227079079	-11.5242657649195	12.5242657649195
19065	Manes.14G057800.1.v7.1	NA	2	0.833333333333333	-0.1	1.79444444444444	NA	NA
19066	Manes.14G057836.1.v7.1	1.5	0.08284	-4.17348416913844	-43.6119287048895	-66.4119821601948	-17.1071945919845	18.1071945919845
19067	Manes.14G057900.1.v7.1	1.33333333333333	0.08685	-12.1589768895468	-6.60044354827274	-3.41571988036972	-14.3521397044713	15.3521397044713
19068	Manes.14G057972.1.v7.1	1.16666666666667	0.35172	-2.1985670419652	-1.44384897588352	-1.09979254137364	-2.31703248796392	3.31703248796392
19069	Manes.14G058008.1.v7.1	0	0.58687	-0.703954879274797	-0.703954879274797	-0.703954879274797	1	0
19070	Manes.14G058100.1.v7.1	3.5	0.35027	-0.427470237245553	-3.50202151746675	-0.170525594541354	-8.99229166071887	9.99229166071887
19071	Manes.14G058400.1.v7.1	0.5	0.31906	-2.13420673227606	-2.76499047713665	-2.94182665163146	-0.56710336613803	1.56710336613803
19072	Manes.14G058572.1.v7.1	NA	0.12953	NA	NA	NA	NA	NA
19073	Manes.14G058600.1.v7.1	0	0.04898	NA	NA	NA	1	0
19074	Manes.14G058608.4.v7.1	2	0.17047	-4.86613480377779	-3.01367118153217	-1.1458517620457	-10.7322696075556	11.7322696075556
19075	Manes.14G059000.1.v7.1	0.111111111111111	0.30303	-28.7000297000297	0.498733675948866	0.0460942841895213	0.6333329666663	0.3666670333337
19076	Manes.14G059200.1.v7.1	0.833333333333333	0.21708	-6.6776610773294	-0.408813537490541	1.01423345193963	-2.8388305386647	3.8388305386647
19077	Manes.14G059300.1.v7.1	0.818181818181818	0.42047	-1.03853510867091	-5.20054428887402	-20.9112445438285	-0.94587442191314	1.94587442191314
19078	Manes.14G059400.1.v7.1	1.5	0.19714	-2.71986067430929	-5.80388234386457	-5.16715817954417	-6.60880592472355	7.60880592472355
19079	Manes.14G059500.5.v7.1	2.5	0.08649	-3.62481211700775	-20.9070047647735	54.1499453753058	-27.9050757312984	28.9050757312984
19080	Manes.14G059600.1.v7.1	0.222222222222222	0.12294	-27.4691719537986	-1.00526905626954	-1.5327145069047	-0.807566473257052	1.80756647325705
